Date_UTC,MLT,MLAT,GLON,GLAT
2000-11-28 20:08:00,1.74,68.72,80.70,73.53
2000-11-28 20:58:00,5.30,66.08,128.92,71.59
2000-11-28 22:29:00,10.38,70.27,203.38,71.32
2000-11-28 23:17:00,6.14,72.06,104.28,77.72
2000-11-29 01:20:00,1.93,57.88,358.82,60.13
2000-11-29 03:38:00,6.03,63.45,24.08,66.90
2000-11-29 04:09:00,5.81,62.07,10.99,64.94
2000-11-29 05:59:00,6.45,71.55,338.03,70.48
2000-11-29 06:19:00,6.82,71.55,338.03,70.48
2000-11-29 07:38:00,6.23,66.05,314.56,61.16
2000-11-29 08:07:00,21.67,63.27,214.87,62.39
2000-11-29 11:11:00,21.06,65.13,147.89,70.62
2000-11-29 11:49:00,1.57,66.43,218.84,64.78
2000-11-29 12:13:00,5.17,67.32,256.32,58.22
2000-11-29 12:39:00,2.45,66.43,218.84,64.78
2000-11-29 13:00:00,5.17,67.63,248.07,60.03
2000-11-29 13:52:00,4.35,59.88,224.67,57.06
2000-11-29 15:56:00,5.17,67.43,214.78,66.56
2000-11-30 09:02:00,2.78,66.70,265.36,56.38
2000-11-30 15:23:00,22.75,72.06,104.28,77.72
2000-11-30 23:11:00,23.86,70.22,351.30,70.90
2000-12-01 10:43:00,23.89,71.21,216.35,70.14
2000-12-01 13:03:00,0.17,65.46,170.90,70.08
2000-12-01 13:24:00,3.22,66.43,218.84,64.78
2000-12-03 06:32:00,4.74,70.37,308.27,64.17
2000-12-03 06:52:00,0.67,66.70,265.36,56.38
2000-12-03 11:02:00,0.70,66.43,218.84,64.78
2000-12-03 13:09:00,4.47,67.48,238.77,61.76
2000-12-03 14:05:00,3.87,66.43,218.84,64.78
2000-12-03 14:34:00,1.63,65.46,170.90,70.08
2000-12-03 18:17:00,3.70,65.13,147.89,70.62
2000-12-04 01:42:00,3.57,66.36,16.03,69.30
2000-12-04 04:48:00,20.62,67.63,248.07,60.03
2000-12-04 07:46:00,23.97,64.49,248.79,56.66
2000-12-04 08:16:00,0.28,67.63,248.07,60.03
2000-12-04 11:25:00,0.72,65.26,212.14,64.87
2000-12-04 12:06:00,0.61,70.27,203.38,71.32
2000-12-04 20:06:00,1.66,68.72,80.70,73.53
2000-12-04 22:37:00,0.21,65.29,13.54,68.13
2000-12-05 13:27:00,2.92,67.43,214.78,66.56
2000-12-05 16:43:00,22.49,73.91,76.54,79.30
2000-12-06 06:16:00,21.93,69.50,245.52,62.48
2000-12-06 12:18:00,2.06,66.43,218.84,64.78
2000-12-06 15:19:00,0.11,66.08,128.92,71.59
2000-12-06 16:02:00,5.22,67.43,214.78,66.56
2000-12-06 20:34:00,22.77,66.13,23.70,69.46
2000-12-06 20:57:00,2.46,68.72,80.70,73.53
2000-12-07 05:07:00,22.27,77.88,264.15,68.63
2000-12-07 08:09:00,6.56,73.01,309.28,67.02
2000-12-07 09:30:00,0.60,67.48,238.77,61.76
2000-12-07 09:51:00,22.99,68.91,214.44,68.12
2000-12-07 11:51:00,22.88,65.46,170.90,70.08
2000-12-07 12:28:00,23.54,65.46,170.90,70.08
2000-12-07 18:17:00,6.23,70.27,203.38,71.32
2000-12-07 21:55:00,23.98,63.46,24.08,66.90
2000-12-08 02:06:00,1.77,64.87,338.30,64.18
2000-12-08 06:16:00,22.23,67.63,248.07,60.03
2000-12-08 08:30:00,0.65,64.49,248.79,56.66
2000-12-08 12:37:00,2.39,66.43,218.84,64.78
2000-12-08 13:32:00,3.19,63.26,214.87,62.39
2000-12-08 13:52:00,3.65,66.43,218.84,64.78
2000-12-08 14:12:00,3.96,66.43,218.84,64.78
2000-12-08 20:27:00,22.83,66.30,27.01,69.76
2000-12-08 21:31:00,3.00,68.72,80.70,73.53
2000-12-09 01:04:00,23.04,66.05,314.56,61.16
2000-12-09 04:44:00,3.06,66.05,314.56,61.16
2000-12-09 05:32:00,21.41,67.63,248.07,60.03
2000-12-09 08:41:00,7.05,73.01,309.28,67.02
2000-12-09 11:29:00,0.83,67.43,214.78,66.56
2000-12-09 15:05:00,4.75,66.43,218.84,64.78
2000-12-09 16:49:00,4.93,70.27,203.38,71.32
2000-12-09 18:31:00,0.05,73.91,76.54,79.30
2000-12-09 19:57:00,21.91,66.57,18.94,69.66
2000-12-09 20:43:00,23.08,66.30,27.01,69.76
2000-12-09 21:08:00,23.48,66.30,27.01,69.76
2000-12-10 00:00:00,21.93,66.05,314.56,61.16
2000-12-10 00:26:00,23.99,64.25,339.44,63.77
2000-12-10 02:22:00,0.23,75.66,306.47,69.25
2000-12-10 08:49:00,21.98,68.91,214.44,68.12
2000-12-10 17:55:00,23.53,68.72,80.70,73.53
2000-12-10 20:35:00,22.52,66.57,18.94,69.66
2000-12-11 02:05:00,0.14,66.05,314.56,61.16
2000-12-11 21:26:00,2.89,68.72,80.70,73.53
2000-12-11 21:46:00,0.01,71.50,19.20,74.50
2000-12-12 09:36:00,21.91,70.27,203.38,71.32
2000-12-12 19:19:00,21.63,71.50,19.20,74.50
2000-12-13 01:35:00,23.21,70.37,308.27,64.17
2000-12-13 22:35:00,0.80,71.50,19.20,74.50
2000-12-14 22:59:00,23.53,70.23,351.30,70.90
2000-12-15 11:30:00,0.66,71.21,216.35,70.14
2000-12-16 17:27:00,23.08,68.72,80.70,73.53
2000-12-16 18:35:00,0.10,68.72,80.70,73.53
2000-12-16 19:04:00,0.56,68.72,80.70,73.53
2000-12-17 13:06:00,6.94,71.19,265.95,61.11
2000-12-17 13:32:00,0.57,65.46,170.90,70.08
2000-12-17 13:57:00,3.67,66.43,218.84,64.78
2000-12-17 19:05:00,21.43,66.30,27.01,69.76
2000-12-18 05:18:00,22.84,66.69,265.36,56.38
2000-12-18 05:47:00,23.41,69.00,265.91,58.76
2000-12-18 09:10:00,22.37,67.43,214.78,66.56
2000-12-18 16:13:00,1.81,65.13,147.89,70.62
2000-12-19 10:30:00,22.78,70.27,203.38,71.32
2000-12-19 17:12:00,22.84,68.72,80.70,73.53
2000-12-19 17:56:00,23.48,68.72,80.70,73.53
2000-12-20 10:09:00,23.32,67.43,214.78,66.56
2000-12-20 20:24:00,22.25,66.57,18.94,69.66
2000-12-21 14:38:00,20.69,68.72,80.70,73.53
2000-12-22 21:40:00,23.89,66.30,27.01,69.76
2000-12-23 01:53:00,2.08,60.57,352.98,62.05
2000-12-23 02:55:00,5.05,63.46,24.08,66.90
2000-12-23 03:19:00,2.97,64.87,338.30,64.18
2000-12-23 04:33:00,21.96,66.69,265.36,56.38
2000-12-23 10:20:00,3.94,66.69,265.36,56.38
2000-12-25 13:08:00,0.10,65.46,170.90,70.08
2000-12-25 14:11:00,3.13,66.65,208.45,66.90
2000-12-25 22:20:00,0.45,71.50,19.20,74.50
2000-12-26 10:01:00,23.13,67.43,214.78,66.56
2000-12-26 18:52:00,0.29,68.72,80.70,73.53
2000-12-26 20:54:00,21.39,70.23,351.30,70.90
2000-12-27 13:32:00,1.93,70.27,203.38,71.32
2000-12-27 15:40:00,4.79,67.43,214.78,66.56
2000-12-27 16:17:00,1.80,65.13,147.89,70.62
2000-12-28 17:31:00,23.05,68.72,80.70,73.53
2000-12-28 17:53:00,23.37,68.72,80.70,73.53
2000-12-29 03:42:00,21.00,68.99,265.91,58.76
2000-12-29 21:30:00,2.81,68.72,80.70,73.53
2000-12-31 00:04:00,0.48,70.23,351.30,70.90
2001-01-01 06:23:00,23.92,71.19,265.95,61.11
2001-01-02 22:24:00,23.95,66.37,16.03,69.30
2001-01-03 02:56:00,2.45,64.87,338.30,64.18
2001-01-03 04:37:00,5.37,70.23,351.30,70.90
2001-01-03 11:02:00,0.06,65.25,212.14,64.87
2001-01-03 12:45:00,23.62,65.46,170.90,70.08
2001-01-04 00:50:00,23.29,69.12,322.37,65.60
2001-01-04 06:56:00,22.72,67.63,248.07,60.03
2001-01-04 15:28:00,0.05,66.08,128.92,71.59
2001-01-04 21:09:00,23.23,71.50,19.20,74.50
2001-01-04 21:30:00,23.57,71.50,19.20,74.50
2001-01-05 22:21:00,0.40,71.50,19.20,74.50
2001-01-06 11:46:00,23.97,70.27,203.38,71.32
2001-01-06 20:57:00,23.02,71.50,19.20,74.50
2001-01-07 21:38:00,23.76,66.30,27.01,69.76
2001-01-08 20:17:00,22.08,65.86,20.77,69.06
2001-01-09 20:59:00,21.39,70.23,351.30,70.90
2001-01-10 16:23:00,4.36,70.27,203.38,71.32
2001-01-11 15:23:00,3.51,70.27,203.38,71.32
2001-01-11 17:20:00,1.56,66.08,128.92,71.59
2001-01-11 23:26:00,0.92,66.37,16.03,69.30
2001-01-11 23:48:00,21.14,70.36,308.27,64.17
2001-01-12 04:26:00,21.69,68.99,265.91,58.76
2001-01-12 05:26:00,21.81,67.32,256.32,58.22
2001-01-12 10:29:00,23.38,65.25,212.14,64.87
2001-01-13 13:04:00,2.69,66.10,220.89,64.05
2001-01-14 03:46:00,1.70,66.04,314.56,61.16
2001-01-14 05:54:00,23.28,68.99,265.91,58.76
2001-01-14 07:02:00,22.55,73.15,248.75,65.75
2001-01-14 09:41:00,0.46,67.47,238.77,61.76
2001-01-14 20:21:00,22.06,66.58,18.94,69.66
2001-01-15 08:04:00,22.92,67.47,238.77,61.76
2001-01-15 11:42:00,1.21,66.10,220.89,64.05
2001-01-15 16:36:00,4.51,70.27,203.38,71.32
2001-01-15 17:38:00,5.40,70.27,203.38,71.32
2001-01-15 21:40:00,23.40,65.86,20.77,69.06
2001-01-16 08:27:00,23.28,67.47,238.77,61.76
2001-01-16 13:05:00,2.12,65.25,212.14,64.87
2001-01-17 18:06:00,23.47,68.72,80.70,73.53
2001-01-18 22:56:00,21.33,69.12,322.37,65.60
2001-01-19 18:40:00,23.99,68.72,80.70,73.53
2001-01-19 19:40:00,0.94,68.72,80.70,73.53
2001-01-19 20:43:00,22.76,71.50,19.20,74.50
2001-01-20 08:11:00,6.01,70.36,308.27,64.17
2001-01-20 12:55:00,2.47,66.10,220.89,64.05
2001-01-20 13:47:00,1.94,70.26,203.38,71.32
2001-01-20 15:20:00,1.95,65.45,170.90,70.08
2001-01-20 18:09:00,5.85,70.26,203.38,71.32
2001-01-20 21:31:00,23.11,65.22,18.82,68.35
2001-01-20 21:54:00,23.98,66.30,27.01,69.76
2001-01-21 07:35:00,23.23,67.63,248.07,60.03
2001-01-21 08:52:00,21.72,65.25,212.14,64.87
2001-01-21 11:37:00,5.05,68.99,265.91,58.76
2001-01-21 12:03:00,0.98,65.25,212.14,64.87
2001-01-21 12:33:00,5.08,67.31,256.32,58.22
2001-01-21 13:44:00,3.29,66.10,220.89,64.05
2001-01-21 17:13:00,22.67,68.72,80.70,73.53
2001-01-21 17:52:00,4.15,65.45,170.90,70.08
2001-01-21 19:35:00,5.76,65.45,170.90,70.08
2001-01-21 20:41:00,8.27,70.26,203.38,71.32
2001-01-22 00:09:00,1.15,62.07,10.99,64.94
2001-01-22 11:10:00,0.07,67.43,214.78,66.56
2001-01-22 15:50:00,21.47,68.72,80.70,73.53
2001-01-22 18:35:00,6.25,70.26,203.38,71.32
2001-01-22 21:42:00,23.52,64.65,23.53,68.02
2001-01-22 22:29:00,3.69,68.72,80.70,73.53
2001-01-23 10:49:00,13.42,76.25,11.95,78.92
2001-01-23 14:31:00,12.75,76.76,307.87,70.68
2001-01-23 17:26:00,8.61,73.15,248.75,65.75
2001-01-23 18:29:00,9.57,73.15,248.75,65.75
2001-01-23 19:23:00,0.67,68.72,80.70,73.53
2001-01-23 20:53:00,8.46,70.26,203.38,71.32
2001-01-23 22:25:00,23.43,62.07,10.99,64.94
2001-01-24 02:55:00,2.37,64.25,339.44,63.77
2001-01-24 11:33:00,0.41,65.25,212.14,64.87
2001-01-24 12:17:00,3.10,67.47,238.77,61.76
2001-01-24 13:31:00,2.49,65.25,212.14,64.87
2001-01-24 14:00:00,5.40,69.49,245.52,62.48
2001-01-24 14:36:00,5.45,67.47,238.77,61.76
2001-01-24 15:20:00,4.28,67.43,214.78,66.56
2001-01-24 16:21:00,5.11,65.25,212.14,64.87
2001-01-24 17:05:00,1.29,66.08,128.92,71.59
2001-01-24 18:52:00,21.39,64.22,35.02,67.97
2001-01-25 17:42:00,23.09,68.72,80.70,73.53
2001-01-25 18:13:00,5.90,70.26,203.38,71.32
2001-01-25 20:44:00,22.48,65.86,20.77,69.06
2001-01-26 06:16:00,4.33,66.04,314.56,61.16
2001-01-26 07:34:00,22.33,67.47,238.77,61.76
2001-01-26 21:14:00,2.46,68.72,80.70,73.53
2001-01-27 01:51:00,0.29,69.12,322.37,65.60
2001-01-27 04:31:00,21.66,71.18,265.95,61.11
2001-01-28 11:59:00,0.90,67.43,214.78,66.56
2001-01-28 18:33:00,23.87,68.72,80.70,73.53
2001-01-29 02:05:00,3.78,64.60,20.42,67.84
2001-01-29 07:57:00,23.69,64.48,248.79,56.66
2001-01-29 18:40:00,23.98,68.72,80.70,73.53
2001-01-30 04:20:00,21.45,71.18,265.95,61.11
2001-01-31 08:11:00,1.53,68.98,265.91,58.76
2001-01-31 08:31:00,23.21,67.47,238.77,61.76
2001-01-31 08:52:00,2.15,66.68,265.36,56.38
2001-01-31 09:14:00,2.49,66.68,265.36,56.38
2001-01-31 10:06:00,3.34,66.68,265.36,56.38
2001-01-31 12:25:00,5.79,66.68,265.36,56.38
2001-01-31 14:34:00,3.45,65.25,212.14,64.87
2001-01-31 16:00:00,1.33,65.13,147.89,70.62
2001-01-31 16:25:00,1.70,65.13,147.89,70.62
2001-01-31 16:46:00,3.14,65.45,170.90,70.08
2001-01-31 19:01:00,0.32,68.72,80.70,73.53
2001-01-31 21:37:00,23.43,63.46,24.08,66.90
2001-02-01 03:08:00,2.54,64.87,338.30,64.18
2001-02-01 04:38:00,3.25,69.12,322.37,65.60
2001-02-01 20:45:00,22.80,71.50,19.20,74.50
2001-02-02 02:01:00,1.70,71.54,338.03,70.48
2001-02-02 08:54:00,0.40,67.63,248.07,60.03
2001-02-05 23:45:00,0.11,70.23,351.30,70.90
2001-02-06 07:30:00,5.56,66.04,314.56,61.16
2001-02-06 08:18:00,21.62,66.10,220.89,64.05
2001-02-06 11:09:00,23.88,65.25,212.14,64.87
2001-02-06 18:24:00,23.74,68.72,80.70,73.53
2001-02-06 20:56:00,2.20,68.72,80.70,73.53
2001-02-06 23:52:00,23.14,64.87,338.30,64.18
2001-02-08 03:00:00,1.54,69.12,322.37,65.60
2001-02-08 09:38:00,0.22,67.47,238.77,61.76
2001-02-08 16:56:00,22.37,68.72,80.70,73.53
2001-02-08 21:17:00,23.41,66.31,27.01,69.76
2001-02-08 22:36:00,0.12,66.37,16.03,69.30
2001-02-09 20:07:00,22.21,71.50,19.20,74.50
2001-02-10 03:42:00,1.28,67.76,310.32,62.00
2001-02-10 11:12:00,0.47,66.10,220.89,64.05
2001-02-10 16:00:00,3.85,70.26,203.38,71.32
2001-02-11 02:50:00,0.65,66.04,314.56,61.16
2001-02-11 07:25:00,22.60,69.49,245.52,62.48
2001-02-11 08:23:00,21.03,71.20,216.35,70.14
2001-02-11 11:32:00,0.83,66.10,220.89,64.05
2001-02-12 20:07:00,1.42,68.72,80.70,73.53
2001-02-12 21:17:00,2.56,68.72,80.70,73.53
2001-02-13 02:10:00,23.94,66.04,314.56,61.16
2001-02-13 04:33:00,3.15,69.12,322.37,65.60
2001-02-13 05:24:00,4.90,64.87,338.30,64.18
2001-02-13 05:44:00,2.27,64.49,298.30,56.40
2001-02-13 08:46:00,21.38,71.20,216.35,70.14
2001-02-13 09:14:00,21.83,71.20,216.35,70.14
2001-02-13 12:58:00,9.15,72.80,291.48,63.75
2001-02-13 13:21:00,23.85,65.45,170.90,70.08
2001-02-13 15:57:00,9.15,66.68,265.36,56.38
2001-02-13 16:34:00,22.02,68.72,80.70,73.53
2001-02-13 17:58:00,5.69,70.26,203.38,71.32
2001-02-13 18:21:00,6.06,70.26,203.38,71.32
2001-02-13 18:58:00,21.11,71.50,19.20,74.50
2001-02-13 19:24:00,5.63,65.45,170.90,70.08
2001-02-13 20:27:00,4.50,66.08,128.92,71.59
2001-02-13 21:19:00,5.35,66.08,128.92,71.59
2001-02-13 22:15:00,0.74,64.22,35.02,67.97
2001-02-14 04:52:00,3.48,69.12,322.37,65.60
2001-02-14 09:44:00,22.95,66.10,220.89,64.05
2001-02-14 10:15:00,22.06,70.26,203.38,71.32
2001-02-14 12:32:00,1.57,63.26,214.87,62.39
2001-02-14 13:37:00,0.11,65.45,170.90,70.08
2001-02-14 17:59:00,9.13,73.14,248.75,65.75
2001-02-14 22:00:00,3.28,68.72,80.70,73.53
2001-02-14 22:27:00,0.32,64.65,23.53,68.02
2001-02-15 06:09:00,23.35,66.68,265.36,56.38
2001-02-15 09:20:00,21.14,70.26,203.38,71.32
2001-02-15 16:38:00,22.03,73.92,76.54,79.30
2001-02-16 18:00:00,23.39,68.72,80.70,73.53
2001-02-16 21:38:00,22.07,70.23,351.30,70.90
2001-02-19 15:06:00,1.50,65.45,170.90,70.08
2001-02-20 10:28:00,3.64,66.68,265.36,56.38
2001-02-20 10:53:00,3.12,67.31,256.32,58.22
2001-02-20 19:34:00,21.38,54.39,26.46,58.26
2001-02-20 20:15:00,22.04,54.39,26.46,58.26
2001-02-20 20:36:00,22.39,54.39,26.46,58.26
2001-02-20 23:05:00,0.83,54.39,26.46,58.26
2001-02-21 12:47:00,1.53,65.25,212.14,64.87
2001-02-21 18:02:00,19.89,54.39,26.46,58.26
2001-02-21 21:57:00,23.72,54.39,26.46,58.26
2001-02-22 08:33:00,21.63,66.42,218.84,64.78
2001-02-22 15:43:00,3.51,70.26,203.38,71.32
2001-02-23 06:47:00,7.43,70.23,351.30,70.90
2001-02-23 07:11:00,22.33,69.49,245.52,62.48
2001-02-23 12:47:00,1.92,66.42,218.84,64.78
2001-02-23 15:34:00,0.79,65.13,147.89,70.62
2001-02-24 03:00:00,20.13,68.98,265.91,58.76
2001-02-24 10:03:00,0.60,67.47,238.77,61.76
2001-02-25 19:05:00,0.49,68.72,80.70,73.53
2001-02-26 01:21:00,0.73,64.87,338.30,64.18
2001-02-26 07:47:00,23.24,67.62,248.07,60.03
2001-02-26 15:58:00,21.39,68.72,80.70,73.53
2001-02-26 23:54:00,5.23,68.72,80.70,73.53
2001-02-27 04:10:00,23.12,65.72,282.26,55.28
2001-02-27 04:37:00,21.79,68.98,265.91,58.76
2001-02-27 07:17:00,3.88,64.49,298.30,56.40
2001-02-27 08:31:00,21.75,66.09,220.89,64.05
2001-02-27 11:42:00,0.41,65.25,212.14,64.87
2001-02-28 14:22:00,23.62,65.13,147.89,70.62
2001-03-01 00:14:00,0.71,70.23,351.30,70.90
2001-03-01 16:49:00,22.25,68.72,80.70,73.53
2001-03-02 06:03:00,23.27,68.98,265.91,58.76
2001-03-02 06:32:00,21.79,73.14,248.75,65.75
2001-03-02 11:41:00,0.78,66.42,218.84,64.78
2001-03-02 18:21:00,23.81,68.72,80.70,73.53
2001-03-02 21:30:00,23.72,65.06,27.29,68.56
2001-03-02 21:52:00,3.26,68.72,80.70,73.53
2001-03-03 01:51:00,1.28,64.87,338.30,64.18
2001-03-03 03:16:00,1.19,66.04,314.56,61.16
2001-03-03 10:48:00,23.54,67.42,214.78,66.56
2001-03-03 11:22:00,0.62,66.09,220.89,64.05
2001-03-03 15:55:00,21.32,68.72,80.70,73.53
2001-03-03 16:33:00,21.97,68.72,80.70,73.53
2001-03-03 18:48:00,4.03,65.13,147.89,70.62
2001-03-03 19:08:00,3.33,66.08,128.92,71.59
2001-03-03 23:26:00,22.87,64.87,338.30,64.18
2001-03-04 00:40:00,0.09,64.87,338.30,64.18
2001-03-04 01:04:00,23.07,71.63,313.71,66.48
2001-03-04 06:21:00,23.73,72.90,267.89,62.82
2001-03-04 09:42:00,0.26,67.47,238.77,61.76
2001-03-04 10:59:00,0.22,66.09,220.89,64.05
2001-03-04 12:30:00,1.77,66.09,220.89,64.05
2001-03-04 12:56:00,1.65,65.25,212.14,64.87
2001-03-04 16:34:00,5.10,71.20,216.35,70.14
2001-03-04 17:39:00,23.11,68.72,80.70,73.53
2001-03-04 19:57:00,4.14,66.08,128.92,71.59
2001-03-04 20:19:00,22.33,63.46,24.08,66.90
2001-03-04 21:23:00,5.55,66.08,128.92,71.59
2001-03-04 23:06:00,0.30,62.08,10.99,64.94
2001-03-04 23:26:00,1.02,61.29,18.75,64.61
2001-03-05 00:13:00,1.40,62.08,10.99,64.94
2001-03-05 01:07:00,3.35,66.31,27.01,69.76
2001-03-05 01:50:00,3.42,61.29,18.75,64.61
2001-03-05 04:46:00,1.30,64.49,298.30,56.40
2001-03-05 07:24:00,22.86,67.62,248.07,60.03
2001-03-05 10:04:00,22.72,65.25,212.14,64.87
2001-03-06 18:56:00,3.16,66.08,128.92,71.59
2001-03-06 19:48:00,1.26,68.72,80.70,73.53
2001-03-07 04:51:00,22.05,68.98,265.91,58.76
2001-03-07 10:01:00,22.60,71.20,216.35,70.14
2001-03-07 10:57:00,22.78,70.26,203.38,71.32
2001-03-07 15:59:00,0.12,66.08,128.92,71.59
2001-03-07 16:20:00,0.49,66.08,128.92,71.59
2001-03-07 16:43:00,22.15,68.72,80.70,73.53
2001-03-08 01:53:00,3.74,54.39,26.46,58.26
2001-03-08 02:20:00,4.21,54.39,26.46,58.26
2001-03-08 03:01:00,4.92,54.39,26.46,58.26
2001-03-08 08:56:00,22.16,66.09,220.89,64.05
2001-03-08 18:42:00,6.54,70.26,203.38,71.32
2001-03-08 20:46:00,23.05,65.06,27.29,68.56
2001-03-08 22:12:00,0.14,65.86,20.77,69.06
2001-03-10 04:22:00,21.55,71.17,265.95,61.11
2001-03-11 03:18:00,0.98,67.76,310.32,62.00
2001-03-11 13:03:00,1.67,71.20,216.35,70.14
2001-03-12 08:07:00,20.74,71.20,216.35,70.14
2001-03-12 11:15:00,2.70,67.62,248.07,60.03
2001-03-12 17:11:00,2.43,65.13,147.89,70.62
2001-03-12 17:57:00,2.21,66.08,128.92,71.59
2001-03-12 22:37:00,0.95,66.31,27.01,69.76
2001-03-13 06:19:00,23.57,68.98,265.91,58.76
2001-03-13 10:02:00,23.11,66.42,218.84,64.78
2001-03-13 20:57:00,23.24,71.50,19.20,74.50
2001-03-14 00:17:00,23.79,64.87,338.30,64.18
2001-03-14 06:18:00,22.58,67.31,256.32,58.22
2001-03-14 07:26:00,22.90,67.62,248.07,60.03
2001-03-17 19:40:00,3.97,66.08,128.92,71.59
2001-03-18 02:03:00,3.82,66.37,16.03,69.30
2001-03-18 05:19:00,3.31,66.04,314.56,61.16
2001-03-18 10:17:00,22.14,70.26,203.38,71.32
2001-03-18 17:27:00,22.97,68.72,80.70,73.53
2001-03-18 21:26:00,23.65,66.14,23.70,69.46
2001-03-19 09:31:00,0.97,67.62,248.07,60.03
2001-03-19 11:35:00,9.36,75.64,306.47,69.25
2001-03-19 12:01:00,9.71,74.38,306.43,67.93
2001-03-19 13:08:00,1.83,65.25,212.14,64.87
2001-03-19 14:58:00,11.14,79.06,291.40,70.50
2001-03-19 15:49:00,10.26,78.96,278.20,69.30
2001-03-19 16:17:00,5.43,66.09,220.89,64.05
2001-03-19 16:41:00,5.32,65.25,212.14,64.87
2001-03-19 17:03:00,5.74,65.25,212.14,64.87
2001-03-19 17:33:00,3.99,65.45,170.90,70.08
2001-03-19 17:56:00,3.27,65.13,147.89,70.62
2001-03-19 19:08:00,20.92,61.30,18.75,64.61
2001-03-19 19:34:00,4.92,65.13,147.89,70.62
2001-03-19 20:13:00,6.69,65.45,170.90,70.08
2001-03-19 21:37:00,0.37,64.23,35.02,67.97
2001-03-19 22:53:00,0.61,61.30,18.75,64.61
2001-03-20 00:34:00,2.27,61.30,18.75,64.61
2001-03-20 01:08:00,23.11,66.04,314.56,61.16
2001-03-20 03:47:00,5.13,62.08,10.99,64.94
2001-03-20 05:51:00,5.44,64.87,338.30,64.18
2001-03-20 06:18:00,21.78,67.62,248.07,60.03
2001-03-20 06:46:00,6.36,64.87,338.30,64.18
2001-03-20 07:36:00,5.61,66.04,314.56,61.16
2001-03-20 08:22:00,7.99,64.26,339.44,63.77
2001-03-20 08:48:00,5.39,64.49,298.30,56.40
2001-03-20 09:13:00,2.44,66.67,265.36,56.38
2001-03-20 09:33:00,22.65,66.42,218.84,64.78
2001-03-20 10:41:00,2.19,62.05,246.65,54.62
2001-03-20 11:07:00,2.76,64.48,248.79,56.66
2001-03-20 11:40:00,3.18,62.05,246.65,54.62
2001-03-20 12:00:00,1.80,59.87,224.67,57.06
2001-03-20 12:42:00,1.97,66.09,220.89,64.05
2001-03-20 13:14:00,2.19,63.25,214.87,62.39
2001-03-20 13:42:00,3.43,59.87,224.67,57.06
2001-03-20 14:02:00,22.21,66.08,128.92,71.59
2001-03-20 14:51:00,3.96,66.09,220.89,64.05
2001-03-20 15:55:00,4.47,65.25,212.14,64.87
2001-03-20 16:48:00,5.72,63.25,214.87,62.39
2001-03-20 19:58:00,5.32,65.13,147.89,70.62
2001-03-20 23:39:00,23.28,64.26,339.44,63.77
2001-03-21 07:00:00,0.25,66.67,265.36,56.38
2001-03-22 15:20:00,9.75,78.96,278.20,69.30
2001-03-22 16:20:00,4.99,67.42,214.78,66.56
2001-03-23 01:17:00,0.91,64.26,339.44,63.77
2001-03-23 01:43:00,3.83,63.47,24.08,66.90
2001-03-23 04:08:00,0.76,64.48,298.30,56.40
2001-03-23 09:57:00,8.13,71.63,313.71,66.48
2001-03-23 10:51:00,8.55,74.38,306.43,67.93
2001-03-23 12:55:00,1.89,63.25,214.87,62.39
2001-03-23 13:32:00,2.47,63.25,214.87,62.39
2001-03-23 14:00:00,2.89,63.25,214.87,62.39
2001-03-23 14:50:00,6.12,67.62,248.07,60.03
2001-03-23 19:15:00,22.09,64.23,35.02,67.97
2001-03-23 19:45:00,22.19,65.06,27.29,68.56
2001-03-23 20:06:00,22.38,66.14,23.70,69.46
2001-03-24 05:25:00,0.48,65.71,282.26,55.28
2001-03-24 08:31:00,21.25,65.25,212.14,64.87
2001-03-24 12:37:00,23.04,65.45,170.90,70.08
2001-03-24 18:10:00,20.57,71.50,19.20,74.50
2001-03-25 04:03:00,21.35,68.97,265.91,58.76
2001-03-25 10:07:00,22.01,70.26,203.38,71.32
2001-03-26 19:28:00,21.91,71.50,19.20,74.50
2001-03-27 01:34:00,0.32,69.12,322.37,65.60
2001-03-27 03:14:00,8.77,73.92,76.54,79.30
2001-03-27 19:39:00,7.65,70.26,203.38,71.32
2001-03-27 20:59:00,23.27,60.88,27.23,64.52
2001-03-27 21:24:00,6.79,65.13,147.89,70.62
2001-03-27 23:52:00,0.21,60.58,352.98,62.05
2001-03-28 05:53:00,18.91,63.25,214.87,62.39
2001-03-28 07:31:00,20.54,63.25,214.87,62.39
2001-03-28 07:54:00,20.92,63.25,214.87,62.39
2001-03-28 08:17:00,21.30,63.25,214.87,62.39
2001-03-28 08:58:00,0.14,69.49,245.52,62.48
2001-03-28 09:56:00,7.61,70.35,308.27,64.17
2001-03-28 11:32:00,4.81,66.67,265.36,56.38
2001-03-28 12:21:00,3.87,62.05,246.65,54.62
2001-03-28 13:11:00,4.65,62.05,246.65,54.62
2001-03-28 13:37:00,5.04,62.05,246.65,54.62
2001-03-28 14:15:00,7.34,66.67,265.36,56.38
2001-03-28 15:37:00,7.69,67.30,256.32,58.22
2001-03-28 16:22:00,4.97,65.25,212.14,64.87
2001-03-28 16:49:00,2.38,60.09,150.78,65.75
2001-03-28 17:59:00,6.81,65.25,212.14,64.87
2001-03-28 18:50:00,21.29,71.50,19.20,74.50
2001-03-28 21:42:00,0.19,66.31,27.01,69.76
2001-03-28 22:29:00,0.89,71.50,19.20,74.50
2001-03-29 05:13:00,4.85,64.87,338.30,64.18
